id,timestamp,latitude,longitude
10037,2014/08/24 08:00:00,30.60879,104.041949
10037,2014/08/24 08:05:00,30.60879,104.041949
10037,2014/08/24 08:10:00,30.60879,104.041949
10037,2014/08/24 08:15:00,30.60879,104.041949
10037,2014/08/24 08:20:00,30.60879,104.041949
10037,2014/08/24 08:25:00,30.60879,104.041949
10037,2014/08/24 08:30:00,30.60879,104.041949
10037,2014/08/24 08:35:00,30.60879,104.041949
10037,2014/08/24 08:40:00,30.60879,104.041949
10037,2014/08/24 08:45:00,30.60879,104.041949
10037,2014/08/24 08:50:00,30.60879,104.041949
10037,2014/08/24 08:55:00,30.60879,104.041949
10037,2014/08/24 09:00:00,30.608916,104.057267
10037,2014/08/24 09:05:00,30.616912,104.045959
10037,2014/08/24 09:10:00,30.633091,104.034312
10037,2014/08/24 09:15:00,30.651565,104.022348
10037,2014/08/24 09:20:00,30.656409,104.040974
10037,2014/08/24 09:25:00,30.679202,104.04327
10037,2014/08/24 09:30:00,30.694322,104.033663
10037,2014/08/24 09:35:00,30.696457,104.025543
10037,2014/08/24 09:40:00,30.696475,104.025581
10037,2014/08/24 09:45:00,30.696533,104.025588
10037,2014/08/24 09:50:00,30.696431,104.025677
10037,2014/08/24 09:55:00,30.696429,104.025649
10037,2014/08/24 10:00:00,30.696429,104.025649
10037,2014/08/24 10:05:00,30.696429,104.025649
10037,2014/08/24 10:10:00,30.696429,104.025649
10037,2014/08/24 10:15:00,30.696429,104.025649
10037,2014/08/24 10:20:00,30.696429,104.025649
10037,2014/08/24 10:25:00,30.696429,104.025649
10037,2014/08/24 10:30:00,30.696429,104.025649
10037,2014/08/24 10:35:00,30.696429,104.025649
10037,2014/08/24 10:40:00,30.696429,104.025649
10037,2014/08/24 10:45:00,30.696429,104.025649
10037,2014/08/24 10:50:00,30.696429,104.025649
10037,2014/08/24 10:55:00,30.696429,104.025649
10037,2014/08/24 11:00:00,30.684498,104.078902
10037,2014/08/24 11:05:00,30.67927,104.089837
10037,2014/08/24 11:10:00,30.669922,104.105932
10037,2014/08/24 11:15:00,30.669049,104.119221
10037,2014/08/24 11:20:00,30.672617,104.136862
10037,2014/08/24 11:25:00,30.668942,104.160521
10037,2014/08/24 11:30:00,30.652281,104.158558
10037,2014/08/24 11:35:00,30.650985,104.118474
10037,2014/08/24 11:40:00,30.656414,104.110736
10037,2014/08/24 11:45:00,30.655002,104.110788
10037,2014/08/24 11:50:00,30.657181,104.113707
10037,2014/08/24 11:55:00,30.651314,104.114196
10037,2014/08/24 12:00:00,30.651314,104.114196
10037,2014/08/24 12:05:00,30.651314,104.114196
10037,2014/08/24 12:10:00,30.651314,104.114196
10037,2014/08/24 12:15:00,30.651314,104.114196
10037,2014/08/24 12:20:00,30.651314,104.114196
10037,2014/08/24 12:25:00,30.651314,104.114196
10037,2014/08/24 12:30:00,30.651314,104.114196
10037,2014/08/24 12:35:00,30.651314,104.114196
10037,2014/08/24 12:40:00,30.651314,104.114196
10037,2014/08/24 12:45:00,30.651314,104.114196
