id,timestamp,latitude,longitude
10030,2014/08/22 08:00:00,30.67934,104.07295
10030,2014/08/22 08:05:00,30.685839,104.073452
10030,2014/08/22 08:10:00,30.683513,104.079699
10030,2014/08/22 08:15:00,30.67974,104.068544
10030,2014/08/22 08:20:00,30.681726,104.062021
10030,2014/08/22 08:25:00,30.681058,104.060843
10030,2014/08/22 08:30:00,30.681319,104.06247
10030,2014/08/22 08:35:00,30.677981,104.061462
10030,2014/08/22 08:40:00,30.671806,104.060374
10030,2014/08/22 08:45:00,30.672295,104.068336
10030,2014/08/22 08:50:00,30.669977,104.073376
10030,2014/08/22 08:55:00,30.669404,104.083105
10030,2014/08/22 09:00:00,30.661133,104.091882
10030,2014/08/22 09:05:00,30.64798,104.084657
10030,2014/08/22 09:10:00,30.660187,104.091897
10030,2014/08/22 09:15:00,30.665752,104.091038
10030,2014/08/22 09:20:00,30.667318,104.092706
10030,2014/08/22 09:25:00,30.662151,104.096077
10030,2014/08/22 09:30:00,30.673538,104.102695
10030,2014/08/22 09:35:00,30.678215,104.118333
10030,2014/08/22 09:40:00,30.679119,104.121064
10030,2014/08/22 09:45:00,30.674376,104.105559
10030,2014/08/22 09:50:00,30.671334,104.086444
10030,2014/08/22 09:55:00,30.66885,104.084837
10030,2014/08/22 10:00:00,30.667301,104.074747
10030,2014/08/22 10:05:00,30.658504,104.07158
10030,2014/08/22 10:10:00,30.654197,104.070153
10030,2014/08/22 10:15:00,30.637808,104.075933
10030,2014/08/22 10:20:00,30.637816,104.073221
10030,2014/08/22 10:25:00,30.642814,104.074398
10030,2014/08/22 10:30:00,30.637286,104.075828
10030,2014/08/22 10:35:00,30.642854,104.074446
10030,2014/08/22 10:40:00,30.642699,104.075093
10030,2014/08/22 10:45:00,30.640494,104.090022
10030,2014/08/22 10:50:00,30.643724,104.083273
10030,2014/08/22 10:55:00,30.655818,104.089444
10030,2014/08/22 11:00:00,30.66985,104.088258
10030,2014/08/22 11:05:00,30.677257,104.072491
10030,2014/08/22 11:10:00,30.681458,104.061388
10030,2014/08/22 11:15:00,30.691701,104.042866
10030,2014/08/22 11:20:00,30.69438,104.053564
10030,2014/08/22 11:25:00,30.691072,104.057268
10030,2014/08/22 11:30:00,30.685801,104.073575
10030,2014/08/22 11:35:00,30.682569,104.082472
10030,2014/08/22 11:40:00,30.676511,104.085618
10030,2014/08/22 11:45:00,30.67246,104.084711
10030,2014/08/22 11:50:00,30.669595,104.08879
10030,2014/08/22 11:55:00,30.655558,104.104394
10030,2014/08/22 12:00:00,30.651228,104.125156
10030,2014/08/22 12:05:00,30.651278,104.125131
10030,2014/08/22 12:10:00,30.648483,104.138219
10030,2014/08/22 12:15:00,30.644674,104.141286
10030,2014/08/22 12:20:00,30.644698,104.141296
10030,2014/08/22 12:25:00,30.644716,104.141283
10030,2014/08/22 12:30:00,30.644748,104.141354
10030,2014/08/22 12:35:00,30.644774,104.141463
10030,2014/08/22 12:40:00,30.644786,104.141486
10030,2014/08/22 12:45:00,30.644706,104.141454
10030,2014/08/22 12:50:00,30.644666,104.141386
10030,2014/08/22 12:55:00,30.644631,104.141346
10030,2014/08/22 13:00:00,30.644674,104.141408
10030,2014/08/22 13:05:00,30.644701,104.141349
10030,2014/08/22 13:10:00,30.644759,104.141331
10030,2014/08/22 13:15:00,30.644764,104.141332
10030,2014/08/22 13:20:00,30.644773,104.141351
10030,2014/08/22 13:25:00,30.644762,104.141358
10030,2014/08/22 13:30:00,30.644748,104.141374
10030,2014/08/22 13:35:00,30.644696,104.141373
10030,2014/08/22 13:40:00,30.644631,104.141574
10030,2014/08/22 13:45:00,30.644863,104.141508
10030,2014/08/22 13:50:00,30.644836,104.141414
10030,2014/08/22 13:55:00,30.645224,104.139764
10030,2014/08/22 14:00:00,30.650963,104.121794
10030,2014/08/22 14:05:00,30.656313,104.103172
10030,2014/08/22 14:10:00,30.665711,104.097541
10030,2014/08/22 14:15:00,30.679675,104.097279
10030,2014/08/22 14:20:00,30.691558,104.090767
10030,2014/08/22 14:25:00,30.694968,104.080104
10030,2014/08/22 14:30:00,30.695236,104.070584
10030,2014/08/22 14:35:00,30.692457,104.073252
10030,2014/08/22 14:40:00,30.683458,104.080303
10030,2014/08/22 14:45:00,30.673282,104.091832
10030,2014/08/22 14:50:00,30.661058,104.084204
10030,2014/08/22 14:55:00,30.647385,104.075087
10030,2014/08/22 15:00:00,30.638974,104.087774
10030,2014/08/22 15:05:00,30.644321,104.081206
10030,2014/08/22 15:10:00,30.640816,104.089231
10030,2014/08/22 15:15:00,30.622166,104.092847
10030,2014/08/22 15:20:00,30.626393,104.081527
10030,2014/08/22 15:25:00,30.644624,104.075227
10030,2014/08/22 15:30:00,30.658685,104.082682
10030,2014/08/22 15:35:00,30.66402,104.086353
10030,2014/08/22 15:40:00,30.660665,104.084282
10030,2014/08/22 15:45:00,30.663269,104.087926
10030,2014/08/22 15:50:00,30.652479,104.103343
10030,2014/08/22 15:55:00,30.637441,104.122756
10030,2014/08/22 16:00:00,30.637417,104.131822
10030,2014/08/22 16:05:00,30.637402,104.131275
10030,2014/08/22 16:10:00,30.637425,104.131633
10030,2014/08/22 16:15:00,30.637294,104.13179
10030,2014/08/22 16:20:00,30.638446,104.13666
10036,2014/08/22 08:00:00,30.648303,104.059789
10036,2014/08/22 08:05:00,30.643619,104.066214
10036,2014/08/22 08:10:00,30.627686,104.066637
10036,2014/08/22 08:15:00,30.619778,104.064343
10036,2014/08/22 08:20:00,30.620471,104.070993
10036,2014/08/22 08:25:00,30.630607,104.036716
10036,2014/08/22 08:30:00,30.655491,104.021978
10036,2014/08/22 08:35:00,30.674331,104.022163
10036,2014/08/22 08:40:00,30.684626,104.033869
10036,2014/08/22 08:45:00,30.68059,104.03502
10036,2014/08/22 08:50:00,30.680732,104.03479
10036,2014/08/22 08:55:00,30.69118,104.050879
