id,timestamp,latitude,longitude
10038,2014/08/23 08:00:00,30.690284,104.042465
10038,2014/08/23 08:05:00,30.690304,104.042512
10038,2014/08/23 08:10:00,30.690313,104.042451
10038,2014/08/23 08:15:00,30.690293,104.042486
10038,2014/08/23 08:20:00,30.690297,104.042427
10038,2014/08/23 08:25:00,30.690297,104.042429
10038,2014/08/23 08:30:00,30.69029,104.042503
10038,2014/08/23 08:35:00,30.690277,104.042468
10038,2014/08/23 08:40:00,30.690289,104.042499
10038,2014/08/23 08:45:00,30.690279,104.042491
10038,2014/08/23 08:50:00,30.690272,104.042471
10038,2014/08/23 08:55:00,30.690262,104.042426
10038,2014/08/23 09:00:00,30.690292,104.042449
10038,2014/08/23 09:05:00,30.690261,104.042498
10038,2014/08/23 09:10:00,30.690213,104.042521
10038,2014/08/23 09:15:00,30.690218,104.042529
10038,2014/08/23 09:20:00,30.690187,104.042513
10038,2014/08/23 09:25:00,30.690176,104.042515
10038,2014/08/23 09:30:00,30.690168,104.042479
10038,2014/08/23 09:35:00,30.69019,104.042558
10038,2014/08/23 09:40:00,30.69017,104.042542
10038,2014/08/23 09:45:00,30.690202,104.042485
10038,2014/08/23 09:50:00,30.690173,104.042544
10038,2014/08/23 09:55:00,30.690201,104.042481
10038,2014/08/23 10:00:00,30.690196,104.042473
10038,2014/08/23 10:05:00,30.690269,104.042489
10038,2014/08/23 10:10:00,30.689674,104.042321
10038,2014/08/23 10:15:00,30.682243,104.045006
10038,2014/08/23 10:20:00,30.673097,104.057194
10038,2014/08/23 10:25:00,30.659188,104.060638
10038,2014/08/23 10:30:00,30.644513,104.058664
10038,2014/08/23 10:35:00,30.647738,104.060743
10038,2014/08/23 10:40:00,30.65259,104.068319
10038,2014/08/23 10:45:00,30.65558,104.071605
10038,2014/08/23 10:50:00,30.658559,104.069785
10038,2014/08/23 10:55:00,30.665326,104.05557
10038,2014/08/23 11:00:00,30.672407,104.048135
10038,2014/08/23 11:05:00,30.671756,104.049802
10038,2014/08/23 11:10:00,30.661057,104.056601
10038,2014/08/23 11:15:00,30.652047,104.05126
10038,2014/08/23 11:20:00,30.650972,104.034454
10038,2014/08/23 11:25:00,30.649271,104.018369
10038,2014/08/23 11:30:00,30.649207,104.018428
10038,2014/08/23 11:35:00,30.649196,104.018231
10038,2014/08/23 11:40:00,30.649218,104.018344
10038,2014/08/23 11:45:00,30.64923,104.018297
10038,2014/08/23 11:50:00,30.649235,104.018258
10038,2014/08/23 11:55:00,30.649192,104.018243
10038,2014/08/23 12:00:00,30.649225,104.018166
10038,2014/08/23 12:05:00,30.649199,104.018266
10038,2014/08/23 12:10:00,30.649192,104.018262
10038,2014/08/23 12:15:00,30.649174,104.018267
10038,2014/08/23 12:20:00,30.649193,104.01823
10038,2014/08/23 12:25:00,30.649192,104.018213
10038,2014/08/23 12:30:00,30.649187,104.018242
10038,2014/08/23 12:35:00,30.649183,104.018288
