id,timestamp,latitude,longitude
1000,2014/08/18 06:00:00,30.638544,104.129119
1000,2014/08/18 06:05:00,30.638682,104.129245
1000,2014/08/18 06:10:00,30.638805,104.129186
1000,2014/08/18 06:15:00,30.638829,104.129124
1000,2014/08/18 06:20:00,30.638923,104.129162
1000,2014/08/18 06:25:00,30.638885,104.129278
1000,2014/08/18 06:30:00,30.638834,104.128998
1000,2014/08/18 06:35:00,30.638738,104.129188
1000,2014/08/18 06:40:00,30.63871,104.128923
1000,2014/08/18 06:45:00,30.638592,104.128914
1000,2014/08/18 06:50:00,30.638633,104.128928
1000,2014/08/18 06:55:00,30.638599,104.129322
1000,2014/08/18 07:00:00,30.638579,104.129241
1000,2014/08/18 07:05:00,30.638621,104.129282
1000,2014/08/18 07:10:00,30.638486,104.12943
1000,2014/08/18 07:15:00,30.638888,104.129343
1000,2014/08/18 07:20:00,30.638809,104.129253
1000,2014/08/18 07:25:00,30.638657,104.129665
1000,2014/08/18 07:30:00,30.638655,104.129693
1000,2014/08/18 07:35:00,30.638394,104.129342
1000,2014/08/18 07:40:00,30.638564,104.129348
1000,2014/08/18 07:45:00,30.638734,104.129386
1000,2014/08/18 07:50:00,30.638413,104.129267
1000,2014/08/18 07:55:00,30.638423,104.129323
1000,2014/08/18 08:00:00,30.638397,104.129239
1000,2014/08/18 08:05:00,30.641074,104.114988
1000,2014/08/18 08:10:00,30.647016,104.102352
1000,2014/08/18 08:15:00,30.649402,104.097274
1000,2014/08/18 08:20:00,30.654938,104.085387
1000,2014/08/18 08:25:00,30.65863,104.074533
1000,2014/08/18 08:30:00,30.660046,104.056608
1000,2014/08/18 08:35:00,30.670014,104.040562
1000,2014/08/18 08:40:00,30.687454,104.051524
1000,2014/08/18 08:45:00,30.700492,104.045565
1000,2014/08/18 08:50:00,30.711363,104.037099
1000,2014/08/18 08:55:00,30.716584,104.034142
1000,2014/08/18 09:00:00,30.704655,104.013923
1000,2014/08/18 09:05:00,30.693847,104.001559
1000,2014/08/18 09:10:00,30.67905,103.99348
1000,2014/08/18 09:15:00,30.673799,103.98246
1000,2014/08/18 09:20:00,30.673799,103.98246
1000,2014/08/18 09:25:00,30.673799,103.98246
1000,2014/08/18 09:30:00,30.673799,103.98246
1000,2014/08/18 09:35:00,30.673799,103.98246
1000,2014/08/18 09:40:00,30.673799,103.98246
1000,2014/08/18 09:45:00,30.673758,103.987994
1000,2014/08/18 09:50:00,30.702026,104.008428
1000,2014/08/18 09:55:00,30.726056,104.050705
1000,2014/08/18 10:00:00,30.725789,104.055033
1000,2014/08/18 10:05:00,30.712604,104.060453
1000,2014/08/18 10:10:00,30.726578,104.04796
1000,2014/08/18 10:15:00,30.722516,104.042848
1000,2014/08/18 10:20:00,30.693774,104.001698
1000,2014/08/18 10:25:00,30.654611,103.983748
1000,2014/08/18 10:30:00,30.636393,103.99013
1000,2014/08/18 10:35:00,30.636956,103.989947
1000,2014/08/18 10:40:00,30.636961,103.99003
1000,2014/08/18 10:45:00,30.637073,103.990163
1000,2014/08/18 10:50:00,30.644194,103.983436
1000,2014/08/18 10:55:00,30.649091,103.980947
1000,2014/08/18 11:00:00,30.67376,103.99216
1000,2014/08/18 11:05:00,30.673793,103.994292
1000,2014/08/18 11:10:00,30.667926,104.03551
1000,2014/08/18 11:15:00,30.660552,104.055711
1000,2014/08/18 11:20:00,30.658691,104.076343
1000,2014/08/18 11:25:00,30.65023,104.095271
1000,2014/08/18 11:30:00,30.652378,104.110626
1000,2014/08/18 11:35:00,30.660399,104.11075
1000,2014/08/18 11:40:00,30.6576,104.105735
1000,2014/08/18 11:45:00,30.647153,104.094222
1000,2014/08/18 11:50:00,30.64508,104.093248
1000,2014/08/18 11:55:00,30.649792,104.096212
1000,2014/08/18 12:00:00,30.640744,104.115729
1000,2014/08/18 12:05:00,30.63593,104.14476
1000,2014/08/18 12:10:00,30.628946,104.147828
1000,2014/08/18 12:15:00,30.628962,104.147842
1000,2014/08/18 12:20:00,30.63706,104.133378
1000,2014/08/18 12:25:00,30.647938,104.116763
1000,2014/08/18 12:30:00,30.648087,104.118351
1000,2014/08/18 12:35:00,30.649091,104.085475
1000,2014/08/18 12:40:00,30.657919,104.071074
1000,2014/08/18 12:45:00,30.658512,104.069078
1000,2014/08/18 12:50:00,30.658937,104.073052
1000,2014/08/18 12:55:00,30.666802,104.080588
1000,2014/08/18 13:00:00,30.672385,104.068671
1000,2014/08/18 13:05:00,30.682975,104.052738
1000,2014/08/18 13:10:00,30.700546,104.045508
1000,2014/08/18 13:15:00,30.718415,104.031587
1000,2014/08/18 13:20:00,30.724484,104.026712
1000,2014/08/18 13:25:00,30.705492,104.017501
1000,2014/08/18 13:30:00,30.725998,104.049861
1000,2014/08/18 13:35:00,30.725883,104.053543
1000,2014/08/18 13:40:00,30.703245,104.066226
1000,2014/08/18 13:45:00,30.713895,104.05891
1000,2014/08/18 13:50:00,30.714335,104.058407
1000,2014/08/18 13:55:00,30.701893,104.045474
1000,2014/08/18 14:00:00,30.703955,104.054787
