id,timestamp,latitude,longitude
10038,2014/08/23 06:00:00,30.690457,104.042391
10038,2014/08/23 06:05:00,30.690309,104.042475
10038,2014/08/23 06:10:00,30.690312,104.042405
10038,2014/08/23 06:15:00,30.690197,104.042503
10038,2014/08/23 06:20:00,30.690187,104.042671
10038,2014/08/23 06:25:00,30.690258,104.04267
10038,2014/08/23 06:30:00,30.690154,104.042543
10038,2014/08/23 06:35:00,30.69014,104.04244
10038,2014/08/23 06:40:00,30.690157,104.042511
10038,2014/08/23 06:45:00,30.690201,104.042523
10038,2014/08/23 06:50:00,30.690145,104.04249
10038,2014/08/23 06:55:00,30.690246,104.042579
10038,2014/08/23 07:00:00,30.690204,104.042579
10038,2014/08/23 07:05:00,30.690211,104.04251
10038,2014/08/23 07:10:00,30.690255,104.042539
10038,2014/08/23 07:15:00,30.690239,104.04249
10038,2014/08/23 07:20:00,30.69025,104.042403
10038,2014/08/23 07:25:00,30.690303,104.042565
10038,2014/08/23 07:30:00,30.690298,104.042486
10038,2014/08/23 07:35:00,30.690243,104.042516
10038,2014/08/23 07:40:00,30.690285,104.042567
10038,2014/08/23 07:45:00,30.690255,104.042502
10038,2014/08/23 07:50:00,30.690305,104.042459
10038,2014/08/23 07:55:00,30.690289,104.042503
10038,2014/08/23 08:00:00,30.690284,104.042465
10038,2014/08/23 08:05:00,30.690304,104.042512
10038,2014/08/23 08:10:00,30.690313,104.042451
10038,2014/08/23 08:15:00,30.690293,104.042486
10038,2014/08/23 08:20:00,30.690297,104.042427
10038,2014/08/23 08:25:00,30.690297,104.042429
10038,2014/08/23 08:30:00,30.69029,104.042503
10038,2014/08/23 08:35:00,30.690277,104.042468
10038,2014/08/23 08:40:00,30.690289,104.042499
10038,2014/08/23 08:45:00,30.690279,104.042491
10038,2014/08/23 08:50:00,30.690272,104.042471
10038,2014/08/23 08:55:00,30.690262,104.042426
10038,2014/08/23 09:00:00,30.690292,104.042449
10038,2014/08/23 09:05:00,30.690261,104.042498
10038,2014/08/23 09:10:00,30.690213,104.042521
10038,2014/08/23 09:15:00,30.690218,104.042529
10038,2014/08/23 09:20:00,30.690187,104.042513
10038,2014/08/23 09:25:00,30.690176,104.042515
10038,2014/08/23 09:30:00,30.690168,104.042479
10038,2014/08/23 09:35:00,30.69019,104.042558
10038,2014/08/23 09:40:00,30.69017,104.042542
10038,2014/08/23 09:45:00,30.690202,104.042485
10038,2014/08/23 09:50:00,30.690173,104.042544
10038,2014/08/23 09:55:00,30.690201,104.042481
10038,2014/08/23 10:00:00,30.690196,104.042473
10038,2014/08/23 10:05:00,30.690269,104.042489
10038,2014/08/23 10:10:00,30.689674,104.042321
10038,2014/08/23 10:15:00,30.682243,104.045006
10038,2014/08/23 10:20:00,30.673097,104.057194
10038,2014/08/23 10:25:00,30.659188,104.060638
10038,2014/08/23 10:30:00,30.644513,104.058664
10038,2014/08/23 10:35:00,30.647738,104.060743
10038,2014/08/23 10:40:00,30.65259,104.068319
10038,2014/08/23 10:45:00,30.65558,104.071605
10038,2014/08/23 10:50:00,30.658559,104.069785
10038,2014/08/23 10:55:00,30.665326,104.05557
10038,2014/08/23 11:00:00,30.672407,104.048135
10038,2014/08/23 11:05:00,30.671756,104.049802
10038,2014/08/23 11:10:00,30.661057,104.056601
10038,2014/08/23 11:15:00,30.652047,104.05126
10038,2014/08/23 11:20:00,30.650972,104.034454
10038,2014/08/23 11:25:00,30.649271,104.018369
10038,2014/08/23 11:30:00,30.649207,104.018428
10038,2014/08/23 11:35:00,30.649196,104.018231
10038,2014/08/23 11:40:00,30.649218,104.018344
10038,2014/08/23 11:45:00,30.64923,104.018297
10038,2014/08/23 11:50:00,30.649235,104.018258
10038,2014/08/23 11:55:00,30.649192,104.018243
10038,2014/08/23 12:00:00,30.649225,104.018166
10038,2014/08/23 12:05:00,30.649199,104.018266
10038,2014/08/23 12:10:00,30.649192,104.018262
10038,2014/08/23 12:15:00,30.649174,104.018267
10038,2014/08/23 12:20:00,30.649193,104.01823
10038,2014/08/23 12:25:00,30.649192,104.018213
10038,2014/08/23 12:30:00,30.649187,104.018242
10038,2014/08/23 12:35:00,30.649183,104.018288
10038,2014/08/23 12:40:00,30.649185,104.018224
10038,2014/08/23 12:45:00,30.64921,104.018208
10038,2014/08/23 12:50:00,30.649204,104.018245
10038,2014/08/23 12:55:00,30.649195,104.018242
10038,2014/08/23 13:00:00,30.649187,104.018299
10038,2014/08/23 13:05:00,30.649198,104.018238
10038,2014/08/23 13:10:00,30.649174,104.018231
10038,2014/08/23 13:15:00,30.649191,104.018233
10038,2014/08/23 13:20:00,30.64031,104.02011
10038,2014/08/23 13:25:00,30.641623,104.040865
10038,2014/08/23 13:30:00,30.644904,104.050871
10038,2014/08/23 13:35:00,30.656383,104.064194
10038,2014/08/23 13:40:00,30.668693,104.065524
10038,2014/08/23 13:45:00,30.672518,104.058251
10038,2014/08/23 13:50:00,30.676437,104.040294
10038,2014/08/23 13:55:00,30.678298,104.035938
10038,2014/08/23 14:00:00,30.676312,104.024141
10038,2014/08/23 14:05:00,30.679118,104.030303
10038,2014/08/23 14:10:00,30.678721,104.030582
10038,2014/08/23 14:15:00,30.6788,104.030561
10038,2014/08/23 14:20:00,30.678813,104.03059
10038,2014/08/23 14:25:00,30.678783,104.030595
10038,2014/08/23 14:30:00,30.678787,104.030605
10038,2014/08/23 14:35:00,30.678823,104.030639
10038,2014/08/23 14:40:00,30.678815,104.030661
10038,2014/08/23 14:45:00,30.678801,104.030648
10038,2014/08/23 14:50:00,30.678793,104.03062
10038,2014/08/23 14:55:00,30.678808,104.030627
10038,2014/08/23 15:00:00,30.678757,104.030682
10038,2014/08/23 15:05:00,30.678781,104.030698
10038,2014/08/23 15:10:00,30.678825,104.030644
10038,2014/08/23 15:15:00,30.678798,104.030776
10038,2014/08/23 15:20:00,30.678746,104.030622
10038,2014/08/23 15:25:00,30.678732,104.030565
10038,2014/08/23 15:30:00,30.678685,104.030578
10038,2014/08/23 15:35:00,30.678702,104.030561
10038,2014/08/23 15:40:00,30.678715,104.03058
10038,2014/08/23 15:45:00,30.678673,104.030599
10038,2014/08/23 15:50:00,30.678714,104.030497
10038,2014/08/23 15:55:00,30.678706,104.030601
10038,2014/08/23 16:00:00,30.678677,104.030559
10038,2014/08/23 16:05:00,30.678667,104.030584
10038,2014/08/23 16:10:00,30.678697,104.030635
10038,2014/08/23 16:15:00,30.678673,104.030561
10038,2014/08/23 16:20:00,30.67869,104.030588
10038,2014/08/23 16:25:00,30.678681,104.030566
10038,2014/08/23 16:30:00,30.678748,104.030604
10038,2014/08/23 16:35:00,30.678756,104.030635
10038,2014/08/23 16:40:00,30.67874,104.030548
10038,2014/08/23 16:45:00,30.678693,104.030571
10038,2014/08/23 16:50:00,30.678654,104.030619
10038,2014/08/23 16:55:00,30.679684,104.030097
10038,2014/08/23 17:00:00,30.681313,104.030097
10038,2014/08/23 17:05:00,30.691277,104.041477
10038,2014/08/23 17:10:00,30.690254,104.042498
10038,2014/08/23 17:15:00,30.690253,104.042605
10038,2014/08/23 17:20:00,30.690284,104.042597
10038,2014/08/23 17:25:00,30.690226,104.04252
10038,2014/08/23 17:30:00,30.690213,104.042553
10038,2014/08/23 17:35:00,30.690251,104.042534
10038,2014/08/23 17:40:00,30.690263,104.042516
10038,2014/08/23 17:45:00,30.69024,104.042482
10038,2014/08/23 17:50:00,30.690286,104.042365
10038,2014/08/23 17:55:00,30.690361,104.042345
10038,2014/08/23 18:00:00,30.690412,104.042292
10038,2014/08/23 18:05:00,30.690431,104.042247
10038,2014/08/23 18:10:00,30.690432,104.042354
